SW Version : 2.20
HW Version : 2
Date,Time,Battery_Voltage,Current_Setting,TempSense1,TempSens2,HeatRatio,Heater_Status,Delta_Temperature(debug_only)
Heatratio = (TS1-TS1_baseline_mean)/(TS2-TS2_baseline_mean)
2023616,17:36:40,4.13,17,17.218750,17.242187,99,0,0.023437
2023616,17:36:41,4.14,17,17.226562,17.250000,99,0,0.023437
2023616,17:36:42,4.13,17,17.218750,17.242187,99,0,0.023437
2023616,17:36:43,4.13,17,17.218750,17.242187,99,0,0.023437
2023616,17:36:44,4.14,17,17.218750,17.242187,99,0,0.023437
2023616,17:36:45,4.13,17,17.218750,17.242187,99,0,0.023437
2023616,17:36:46,4.13,17,17.218750,17.242187,99,0,0.023437
2023616,17:36:47,4.13,17,17.218750,17.242187,99,0,0.023437
2023616,17:36:48,4.14,17,17.210937,17.242187,99,0,0.031250
2023616,17:36:49,4.13,17,17.218750,17.242187,99,0,0.023437
-----------------------------------------------------------------
2023616,17:36:50,4.11,17,17.210937,17.242187,99,1,0.031250
2023616,17:36:51,4.11,17,17.210937,17.242187,99,1,0.031250
2023616,17:36:52,4.11,17,17.218750,17.242187,99,1,0.023437
2023616,17:36:53,4.12,17,17.218750,17.242187,99,1,0.023437
-----------------------------------------------------------------
2023616,17:39:11,4.13,17,18.015625,17.882812,0.96,0,0.132812
2023616,17:39:11,4.13,17,18.015625,17.890625,0.92,0,0.125000
2023616,17:39:12,4.13,17,18.015625,17.882812,0.96,0,0.132812
2023616,17:39:13,4.13,17,18.023437,17.890625,0.96,0,0.132812
2023616,17:39:14,4.13,17,18.023437,17.890625,0.96,0,0.132812
2023616,17:39:15,4.13,17,18.031250,17.890625,1.00,0,0.140625
2023616,17:39:16,4.13,17,18.031250,17.890625,1.00,0,0.140625
2023616,17:39:17,4.13,17,18.031250,17.898437,0.96,0,0.132812
2023616,17:39:18,4.13,17,18.031250,17.898437,0.96,0,0.132812
2023616,17:39:19,4.13,17,18.031250,17.898437,0.96,0,0.132812
-----------------------------------------------------------------
                      heatratio average : 0.963

Lora payload : A00648C82281106008EB08D98F

2023616,17:59:47,4.13,17,17.546875,17.523437,99,0,0.023437
2023616,17:59:48,4.13,17,17.554687,17.531250,99,0,0.023437
2023616,17:59:49,4.13,17,17.562500,17.539062,99,0,0.023437
2023616,17:59:50,4.13,17,17.562500,17.539062,99,0,0.023437
2023616,17:59:51,4.12,17,17.562500,17.546875,99,0,0.015625
2023616,17:59:52,4.13,17,17.570312,17.546875,99,0,0.023437
2023616,17:59:53,4.13,17,17.578125,17.546875,99,0,0.031250
2023616,17:59:54,4.13,17,17.578125,17.554687,99,0,0.023437
2023616,17:59:55,4.13,17,17.578125,17.554687,99,0,0.023437
2023616,17:59:56,4.13,17,17.585937,17.554687,99,0,0.031250
-----------------------------------------------------------------
2023616,17:59:58,4.08,17,17.585937,17.554687,99,1,0.031250
2023616,17:59:59,4.09,17,17.585937,17.562500,99,1,0.023437
2023616,18:0:0,4.08,17,17.585937,17.562500,99,1,0.023437
2023616,18:0:1,4.08,17,17.593750,17.562500,99,1,0.031250
-----------------------------------------------------------------
2023616,18:1:3,4.12,17,18.078125,18.015625,1.08,0,0.062500
2023616,18:1:4,4.13,17,18.085937,18.015625,1.10,0,0.070312
2023616,18:1:5,4.13,17,18.078125,18.007812,1.10,0,0.070312
2023616,18:1:6,4.13,17,18.085937,18.015625,1.10,0,0.070312
2023616,18:1:7,4.13,17,18.093750,18.015625,1.11,0,0.078125
2023616,18:1:8,4.13,17,18.101562,18.015625,1.13,0,0.085937
2023616,18:1:9,4.13,17,18.093750,18.015625,1.11,0,0.078125
2023616,18:1:10,4.12,17,18.101562,18.015625,1.13,0,0.085937
2023616,18:1:11,4.13,17,18.101562,18.015625,1.13,0,0.085937
2023616,18:1:12,4.13,17,18.101562,18.015625,1.13,0,0.085937
-----------------------------------------------------------------
                      heatratio average : 1.113

Lora payload : A00648C87491106F08C808C58F

2023616,18:21:16,4.13,17,17.382812,17.359375,99,0,0.023437
