SW Version : 2.20
HW Version : 2
Date,Time,Battery_Voltage,Current_Setting,TempSense1,TempSens2,HeatRatio,Heater_Status,Delta_Temperature(debug_only)
Heatratio = (TS1-TS1_baseline_mean)/(TS2-TS2_baseline_mean)
2023627,4:19:46,3.98,17,17.093750,17.101562,99,0,0.007813
2023627,4:19:47,3.99,17,17.101562,17.109375,99,0,0.007813
2023627,4:19:48,3.99,17,17.109375,17.117187,99,0,0.007813
2023627,4:19:49,3.98,17,17.117187,17.125000,99,0,0.007813
2023627,4:19:50,3.99,17,17.125000,17.125000,99,0,0.000000
2023627,4:19:51,3.99,17,17.125000,17.132812,99,0,0.007813
2023627,4:19:52,3.99,17,17.132812,17.132812,99,0,0.000000
2023627,4:19:53,3.99,17,17.132812,17.140625,99,0,0.007813
2023627,4:19:54,3.99,17,17.132812,17.140625,99,0,0.007813
2023627,4:19:55,3.99,17,17.140625,17.148437,99,0,0.007813
-----------------------------------------------------------------
2023627,4:19:56,3.94,17,17.140625,17.140625,99,1,0.000000
2023627,4:19:57,3.93,17,17.140625,17.140625,99,1,0.000000
2023627,4:19:58,3.93,17,17.140625,17.148437,99,1,0.007813
2023627,4:19:59,3.93,17,17.148437,17.156250,99,1,0.007813
-----------------------------------------------------------------
2023627,4:21:4,3.99,17,17.765625,17.835937,0.91,0,0.070312
2023627,4:21:4,3.99,17,17.765625,17.835937,0.91,0,0.070312
2023627,4:21:5,3.99,17,17.773437,17.828125,0.93,0,0.054687
2023627,4:21:6,3.98,17,17.765625,17.828125,0.92,0,0.062500
2023627,4:21:7,3.99,17,17.773437,17.828125,0.93,0,0.054687
2023627,4:21:8,3.99,17,17.765625,17.828125,0.92,0,0.062500
2023627,4:21:9,3.99,17,17.773437,17.828125,0.93,0,0.054687
2023627,4:21:10,3.99,17,17.773437,17.820312,0.94,0,0.046875
2023627,4:21:11,3.99,17,17.773437,17.820312,0.94,0,0.046875
2023627,4:21:12,3.99,17,17.773437,17.820312,0.94,0,0.046875
-----------------------------------------------------------------
                      heatratio average : 0.928

Lora payload : A00649A47991105C088F089081

2023627,4:41:16,3.99,17,17.031250,17.054687,99,0,0.023437
2023627,4:41:17,3.99,17,17.039062,17.054687,99,0,0.015625
2023627,4:41:18,3.99,17,17.039062,17.062500,99,0,0.023437
2023627,4:41:19,3.99,17,17.046875,17.070312,99,0,0.023437
2023627,4:41:20,3.99,17,17.046875,17.078125,99,0,0.031250
2023627,4:41:21,3.99,17,17.054687,17.078125,99,0,0.023437
2023627,4:41:22,3.99,17,17.054687,17.078125,99,0,0.023437
2023627,4:41:23,3.99,17,17.062500,17.085937,99,0,0.023437
2023627,4:41:24,3.99,17,17.062500,17.085937,99,0,0.023437
2023627,4:41:25,3.99,17,17.062500,17.085937,99,0,0.023437
-----------------------------------------------------------------
2023627,4:41:26,3.93,17,17.062500,17.093750,99,1,0.031250
2023627,4:41:27,3.93,17,17.070312,17.093750,99,1,0.023437
2023627,4:41:28,3.93,17,17.070312,17.093750,99,1,0.023437
2023627,4:41:29,3.93,17,17.070312,17.101562,99,1,0.031250
-----------------------------------------------------------------
2023627,4:42:33,3.99,17,17.671875,17.796875,0.86,0,0.125000
2023627,4:42:33,3.99,17,17.671875,17.804687,0.85,0,0.132812
2023627,4:42:34,3.99,17,17.671875,17.796875,0.86,0,0.125000
2023627,4:42:35,3.99,17,17.671875,17.796875,0.86,0,0.125000
2023627,4:42:36,3.98,17,17.679687,17.796875,0.87,0,0.117188
2023627,4:42:37,3.99,17,17.687500,17.796875,0.88,0,0.109375
2023627,4:42:38,3.99,17,17.687500,17.796875,0.88,0,0.109375
2023627,4:42:39,3.99,17,17.687500,17.789062,0.89,0,0.101563
2023627,4:42:40,3.99,17,17.695312,17.796875,0.89,0,0.101563
2023627,4:42:41,3.99,17,17.695312,17.789062,0.90,0,0.093750
-----------------------------------------------------------------
                      heatratio average : 0.875

Lora payload : A00649A4CA2110570886088981

2023627,5:3:0,3.99,17,16.968750,17.007812,99,0,0.039063
2023627,5:3:1,3.99,17,16.976562,17.007812,99,0,0.031250
2023627,5:3:2,3.99,17,16.984375,17.015625,99,0,0.031250
2023627,5:3:3,3.99,17,16.984375,17.023437,99,0,0.039063
2023627,5:3:4,3.99,17,16.992187,17.023437,99,0,0.031250
2023627,5:3:5,3.99,17,16.992187,17.023437,99,0,0.031250
2023627,5:3:6,3.99,17,16.992187,17.031250,99,0,0.039063
2023627,5:3:7,3.99,17,17.000000,17.031250,99,0,0.031250
2023627,5:3:8,3.99,17,17.000000,17.039062,99,0,0.039063
2023627,5:3:9,3.99,17,17.000000,17.039062,99,0,0.039063
-----------------------------------------------------------------
