SW Version : 2.20
HW Version : 2
Date,Time,Battery_Voltage,Current_Setting,TempSense1,TempSens2,HeatRatio,Heater_Status,Delta_Temperature(debug_only)
Heatratio = (TS1-TS1_baseline_mean)/(TS2-TS2_baseline_mean)
202374,4:4:32,4.17,17,15.226563,15.281250,99,0,0.054687
202374,4:4:33,4.17,17,15.234375,15.296875,99,0,0.062500
202374,4:4:34,4.17,17,15.242188,15.304688,99,0,0.062500
202374,4:4:35,4.17,17,15.250000,15.304688,99,0,0.054687
202374,4:4:36,4.17,17,15.250000,15.312500,99,0,0.062500
202374,4:4:37,4.17,17,15.250000,15.312500,99,0,0.062500
202374,4:4:38,4.17,17,15.257813,15.320313,99,0,0.062500
202374,4:4:39,4.17,17,15.257813,15.320313,99,0,0.062500
202374,4:4:40,4.17,17,15.257813,15.320313,99,0,0.062500
202374,4:4:41,4.16,17,15.265625,15.320313,99,0,0.054687
-----------------------------------------------------------------
202374,4:4:42,4.11,17,15.265625,15.328125,99,1,0.062500
202374,4:4:43,4.10,17,15.273438,15.328125,99,1,0.054687
202374,4:4:44,4.10,17,15.273438,15.335938,99,1,0.062500
202374,4:4:45,4.10,17,15.281250,15.335938,99,1,0.054687
-----------------------------------------------------------------
202374,4:5:48,4.17,17,15.804688,16.007812,0.80,0,0.203125
202374,4:5:48,4.17,17,15.812500,16.007812,0.81,0,0.195312
202374,4:5:49,4.17,17,15.812500,16.000000,0.82,0,0.187500
202374,4:5:50,4.16,17,15.820313,16.000000,0.83,0,0.179687
202374,4:5:51,4.17,17,15.820313,16.000000,0.83,0,0.179687
202374,4:5:52,4.17,17,15.828125,16.000000,0.84,0,0.171875
202374,4:5:53,4.17,17,15.828125,15.992188,0.85,0,0.164062
202374,4:5:54,4.17,17,15.828125,15.992188,0.85,0,0.164062
202374,4:5:55,4.16,17,15.835938,15.992188,0.86,0,0.156250
202374,4:5:56,4.17,17,15.835938,15.984375,0.87,0,0.148437
-----------------------------------------------------------------
                      heatratio average : 0.833

Lora payload : A0064A37E8511053079F07A792

202374,4:26:1,4.17,17,15.218750,15.281250,99,0,0.062500
202374,4:26:2,4.17,17,15.226563,15.289063,99,0,0.062500
202374,4:26:3,4.17,17,15.234375,15.296875,99,0,0.062500
202374,4:26:4,4.17,17,15.242188,15.296875,99,0,0.054687
202374,4:26:5,4.17,17,15.242188,15.304688,99,0,0.062500
202374,4:26:6,4.17,17,15.250000,15.304688,99,0,0.054687
202374,4:26:7,4.17,17,15.250000,15.312500,99,0,0.062500
202374,4:26:8,4.17,17,15.250000,15.312500,99,0,0.062500
202374,4:26:9,4.17,17,15.257813,15.312500,99,0,0.054687
202374,4:26:10,4.17,17,15.257813,15.312500,99,0,0.054687
-----------------------------------------------------------------
202374,4:26:11,4.10,17,15.257813,15.320313,99,1,0.062500
202374,4:26:12,4.10,17,15.265625,15.320313,99,1,0.054687
202374,4:26:13,4.10,17,15.265625,15.320313,99,1,0.054687
202374,4:26:14,4.10,17,15.273438,15.328125,99,1,0.054687
-----------------------------------------------------------------
202374,4:27:17,4.17,17,15.796875,16.000000,0.79,0,0.203125
202374,4:27:17,4.17,17,15.804688,16.000000,0.81,0,0.195312
202374,4:27:18,4.17,17,15.804688,15.992188,0.81,0,0.187500
202374,4:27:19,4.17,17,15.812500,15.992188,0.83,0,0.179687
202374,4:27:20,4.17,17,15.812500,15.992188,0.83,0,0.179687
202374,4:27:21,4.16,17,15.820313,15.992188,0.84,0,0.171875
202374,4:27:22,4.17,17,15.820313,15.992188,0.84,0,0.171875
202374,4:27:23,4.17,17,15.820313,15.984375,0.85,0,0.164062
202374,4:27:24,4.17,17,15.828125,15.984375,0.86,0,0.156250
202374,4:27:25,4.17,17,15.828125,15.976563,0.87,0,0.148437
-----------------------------------------------------------------
                      heatratio average : 0.831

Lora payload : A0064A3838E11053079F07A692

202374,4:47:30,4.17,17,15.210938,15.265625,99,0,0.054687
202374,4:47:31,4.17,17,15.218750,15.273438,99,0,0.054687
202374,4:47:32,4.16,17,15.226563,15.281250,99,0,0.054687
202374,4:47:33,4.17,17,15.234375,15.289063,99,0,0.054687
202374,4:47:34,4.17,17,15.234375,15.289063,99,0,0.054687
202374,4:47:35,4.17,17,15.234375,15.296875,99,0,0.062500
202374,4:47:36,4.17,17,15.242188,15.296875,99,0,0.054687
202374,4:47:37,4.17,17,15.242188,15.296875,99,0,0.054687
202374,4:47:38,4.17,17,15.242188,15.304688,99,0,0.062500
202374,4:47:39,4.17,17,15.250000,15.304688,99,0,0.054687
-----------------------------------------------------------------
202374,4:47:40,4.11,17,15.250000,15.304688,99,1,0.054687
202374,4:47:41,4.10,17,15.250000,15.304688,99,1,0.054687
202374,4:47:42,4.11,17,15.257813,15.312500,99,1,0.054687
202374,4:47:43,4.10,17,15.257813,15.320313,99,1,0.062500
-----------------------------------------------------------------
202374,4:48:46,4.17,17,15.789063,15.992188,0.79,0,0.203125
202374,4:48:46,4.17,17,15.796875,15.992188,0.80,0,0.195312
202374,4:48:47,4.17,17,15.796875,15.984375,0.81,0,0.187500
202374,4:48:48,4.17,17,15.796875,15.984375,0.81,0,0.187500
202374,4:48:49,4.17,17,15.804688,15.984375,0.82,0,0.179687
202374,4:48:50,4.16,17,15.812500,15.984375,0.83,0,0.171875
202374,4:48:51,4.17,17,15.812500,15.976563,0.84,0,0.164062
202374,4:48:52,4.17,17,15.812500,15.976563,0.84,0,0.164062
202374,4:48:53,4.17,17,15.820313,15.968750,0.86,0,0.148437
202374,4:48:54,4.17,17,15.820313,15.968750,0.86,0,0.148437
-----------------------------------------------------------------
                      heatratio average : 0.829

Lora payload : A0064A3889711052079D07A593

202374,5:8:59,4.17,17,15.203125,15.257813,99,0,0.054687
202374,5:9:0,4.17,17,15.210938,15.265625,99,0,0.054687
202374,5:9:1,4.17,17,15.218750,15.273438,99,0,0.054687
202374,5:9:2,4.17,17,15.218750,15.273438,99,0,0.054687
202374,5:9:3,4.17,17,15.226563,15.281250,99,0,0.054687
202374,5:9:4,4.17,17,15.226563,15.281250,99,0,0.054687
202374,5:9:5,4.17,17,15.234375,15.289063,99,0,0.054687
202374,5:9:6,4.16,17,15.234375,15.289063,99,0,0.054687
202374,5:9:7,4.17,17,15.234375,15.296875,99,0,0.062500
202374,5:9:8,4.17,17,15.234375,15.289063,99,0,0.054687
-----------------------------------------------------------------
202374,5:9:9,4.11,17,15.242188,15.304688,99,1,0.062500
202374,5:9:10,4.10,17,15.242188,15.296875,99,1,0.054687
202374,5:9:11,4.10,17,15.250000,15.304688,99,1,0.054687
202374,5:9:12,4.10,17,15.250000,15.304688,99,1,0.054687
-----------------------------------------------------------------
202374,5:10:15,4.17,17,15.789063,15.992188,0.79,0,0.203125
202374,5:10:15,4.17,17,15.796875,15.992188,0.80,0,0.195312
202374,5:10:16,4.17,17,15.796875,15.984375,0.81,0,0.187500
202374,5:10:17,4.17,17,15.804688,15.984375,0.82,0,0.179687
202374,5:10:18,4.16,17,15.812500,15.984375,0.83,0,0.171875
202374,5:10:19,4.17,17,15.812500,15.976563,0.84,0,0.164062
202374,5:10:20,4.17,17,15.812500,15.976563,0.84,0,0.164062
202374,5:10:21,4.17,17,15.820313,15.976563,0.86,0,0.156250
202374,5:10:22,4.17,17,15.820313,15.976563,0.86,0,0.156250
202374,5:10:23,4.17,17,15.820313,15.968750,0.87,0,0.148437
-----------------------------------------------------------------
                      heatratio average : 0.833

Lora payload : A0064A38DA011053079C07A393

202374,5:30:28,4.17,17,15.195313,15.250000,99,0,0.054687
202374,5:30:29,4.17,17,15.210938,15.257813,99,0,0.046875
202374,5:30:30,4.17,17,15.210938,15.265625,99,0,0.054687
202374,5:30:31,4.17,17,15.218750,15.265625,99,0,0.046875
202374,5:30:32,4.17,17,15.218750,15.273438,99,0,0.054687
202374,5:30:33,4.16,17,15.226563,15.273438,99,0,0.046875
202374,5:30:34,4.17,17,15.226563,15.281250,99,0,0.054687
202374,5:30:35,4.17,17,15.226563,15.281250,99,0,0.054687
