SW Version : 2.20
HW Version : 2
Date,Time,Battery_Voltage,Current_Setting,TempSense1,TempSens2,HeatRatio,Heater_Status,Delta_Temperature(debug_only)
Heatratio = (TS1-TS1_baseline_mean)/(TS2-TS2_baseline_mean)
202372,4:2:1,3.91,17,14.273438,14.296875,99,0,0.023437
202372,4:2:2,3.91,17,14.273438,14.304688,99,0,0.031250
202372,4:2:3,3.90,17,14.273438,14.296875,99,0,0.023437
202372,4:2:4,3.90,17,14.273438,14.304688,99,0,0.031250
202372,4:2:5,3.91,17,14.273438,14.304688,99,0,0.031250
202372,4:2:6,3.90,17,14.273438,14.304688,99,0,0.031250
202372,4:2:7,3.90,17,14.273438,14.304688,99,0,0.031250
202372,4:2:8,3.91,17,14.273438,14.296875,99,0,0.023437
202372,4:2:9,3.91,17,14.273438,14.304688,99,0,0.031250
202372,4:2:10,3.91,17,14.273438,14.296875,99,0,0.023437
-----------------------------------------------------------------
202372,4:2:12,3.84,17,14.273438,14.296875,99,1,0.023437
202372,4:2:13,3.84,17,14.265625,14.296875,99,1,0.031250
202372,4:2:14,3.83,17,14.273438,14.304688,99,1,0.031250
202372,4:2:15,3.83,17,14.273438,14.304688,99,1,0.031250
-----------------------------------------------------------------
202372,4:3:17,3.90,17,15.164063,15.179688,1.01,0,0.015625
202372,4:3:18,3.90,17,15.171875,15.179688,1.02,0,0.007813
202372,4:3:19,3.91,17,15.171875,15.156250,1.05,0,0.015625
202372,4:3:20,3.91,17,15.171875,15.156250,1.05,0,0.015625
202372,4:3:21,3.90,17,15.179688,15.148438,1.07,0,0.031250
202372,4:3:22,3.91,17,15.171875,15.148438,1.06,0,0.023437
202372,4:3:23,3.90,17,15.171875,15.148438,1.06,0,0.023437
202372,4:3:24,3.90,17,15.171875,15.140625,1.07,0,0.031250
202372,4:3:25,3.91,17,15.171875,15.132813,1.08,0,0.039063
202372,4:3:26,3.91,17,15.171875,15.125000,1.09,0,0.046875
-----------------------------------------------------------------
                      heatratio average : 1.057

Lora payload : A0064A0DAEF110690723072678

202372,4:23:38,3.90,17,13.984375,14.046875,99,0,0.062500
202372,4:23:39,3.91,17,13.992188,14.054688,99,0,0.062500
202372,4:23:40,3.90,17,14.000000,14.062500,99,0,0.062500
202372,4:23:41,3.91,17,14.007813,14.062500,99,0,0.054687
202372,4:23:42,3.90,17,14.007813,14.070313,99,0,0.062500
202372,4:23:43,3.90,17,14.015625,14.070313,99,0,0.054687
202372,4:23:44,3.90,17,14.015625,14.078125,99,0,0.062500
202372,4:23:45,3.91,17,14.015625,14.078125,99,0,0.062500
202372,4:23:46,3.90,17,14.023438,14.078125,99,0,0.054687
202372,4:23:47,3.90,17,14.023438,14.085938,99,0,0.062500
-----------------------------------------------------------------
202372,4:23:49,3.84,17,14.023438,14.085938,99,1,0.062500
202372,4:23:50,3.83,17,14.023438,14.093750,99,1,0.070312
202372,4:23:51,3.83,17,14.031250,14.093750,99,1,0.062500
202372,4:23:52,3.83,17,14.039063,14.101563,99,1,0.062500
-----------------------------------------------------------------
202372,4:24:54,3.90,17,15.023438,14.945313,1.16,0,0.078125
202372,4:24:55,3.90,17,15.031250,14.945313,1.17,0,0.085937
202372,4:24:56,3.90,17,15.023438,14.937500,1.17,0,0.085937
202372,4:24:57,3.90,17,15.015625,14.937500,1.16,0,0.078125
202372,4:24:58,3.90,17,15.015625,14.937500,1.16,0,0.078125
202372,4:24:59,3.91,17,15.015625,14.937500,1.16,0,0.078125
202372,4:25:0,3.91,17,15.015625,14.929688,1.17,0,0.085937
202372,4:25:1,3.90,17,15.023438,14.921875,1.19,0,0.101563
202372,4:25:2,3.90,17,15.015625,14.906250,1.20,0,0.109375
202372,4:25:3,3.91,17,15.007813,14.906250,1.19,0,0.101563
-----------------------------------------------------------------
                      heatratio average : 1.172

Lora payload : A0064A0E000110750701070878

202372,4:45:7,3.90,17,13.796875,13.851563,99,0,0.054687
202372,4:45:8,3.90,17,13.804688,13.859375,99,0,0.054687
202372,4:45:9,3.91,17,13.812500,13.867188,99,0,0.054687
202372,4:45:10,3.91,17,13.812500,13.867188,99,0,0.054687
