SW Version : 2.20
HW Version : 2
Date,Time,Battery_Voltage,Current_Setting,TempSense1,TempSens2,HeatRatio,Heater_Status,Delta_Temperature(debug_only)
Heatratio = (TS1-TS1_baseline_mean)/(TS2-TS2_baseline_mean)
2023619,4:12:20,3.91,17,15.460938,15.476563,99,0,0.015625
2023619,4:12:21,3.91,17,15.468750,15.476563,99,0,0.007813
2023619,4:12:22,3.91,17,15.476563,15.484375,99,0,0.007813
2023619,4:12:23,3.91,17,15.476563,15.492188,99,0,0.015625
2023619,4:12:24,3.91,17,15.476563,15.492188,99,0,0.015625
2023619,4:12:25,3.90,17,15.484375,15.492188,99,0,0.007813
2023619,4:12:26,3.91,17,15.484375,15.500000,99,0,0.015625
2023619,4:12:27,3.90,17,15.484375,15.500000,99,0,0.015625
2023619,4:12:28,3.91,17,15.484375,15.507813,99,0,0.023437
2023619,4:12:29,3.90,17,15.492188,15.500000,99,0,0.007813
-----------------------------------------------------------------
2023619,4:12:30,3.85,17,15.492188,15.507813,99,1,0.015625
2023619,4:12:31,3.85,17,15.492188,15.507813,99,1,0.015625
2023619,4:12:32,3.84,17,15.492188,15.507813,99,1,0.015625
2023619,4:12:33,3.84,17,15.492188,15.507813,99,1,0.015625
-----------------------------------------------------------------
2023619,4:13:35,3.91,17,16.015625,16.164062,0.80,0,0.148437
2023619,4:13:36,3.90,17,16.015625,16.156250,0.81,0,0.140625
2023619,4:13:37,3.91,17,16.031250,16.171875,0.81,0,0.140625
2023619,4:13:38,3.90,17,16.046875,16.171875,0.84,0,0.125000
2023619,4:13:39,3.91,17,16.054687,16.179687,0.84,0,0.125000
2023619,4:13:40,3.90,17,16.062500,16.179687,0.85,0,0.117188
2023619,4:13:41,3.91,17,16.070312,16.187500,0.85,0,0.117188
2023619,4:13:42,3.90,17,16.078125,16.187500,0.86,0,0.109375
2023619,4:13:43,3.91,17,16.085937,16.187500,0.87,0,0.101563
2023619,4:13:44,3.90,17,16.093750,16.187500,0.88,0,0.093750
-----------------------------------------------------------------
                      heatratio average : 0.841

Lora payload : A00648FB9D91105407BD07BF78

2023619,4:33:49,3.91,17,15.476563,15.468750,99,0,0.007813
2023619,4:33:50,3.91,17,15.484375,15.484375,99,0,0.000000
2023619,4:33:51,3.91,17,15.484375,15.484375,99,0,0.000000
2023619,4:33:52,3.91,17,15.492188,15.484375,99,0,0.007813
2023619,4:33:53,3.90,17,15.492188,15.492188,99,0,0.000000
2023619,4:33:54,3.91,17,15.492188,15.492188,99,0,0.000000
2023619,4:33:55,3.90,17,15.500000,15.492188,99,0,0.007813
2023619,4:33:56,3.91,17,15.500000,15.492188,99,0,0.007813
2023619,4:33:57,3.90,17,15.500000,15.507813,99,0,0.007813
2023619,4:33:58,3.91,17,15.507813,15.507813,99,0,0.000000
-----------------------------------------------------------------
2023619,4:33:59,3.84,17,15.507813,15.507813,99,1,0.000000
2023619,4:34:0,3.84,17,15.507813,15.507813,99,1,0.000000
2023619,4:34:1,3.84,17,15.507813,15.507813,99,1,0.000000
2023619,4:34:2,3.84,17,15.507813,15.507813,99,1,0.000000
-----------------------------------------------------------------
2023619,4:35:4,3.91,17,16.023437,16.156250,0.80,0,0.132812
2023619,4:35:5,3.91,17,16.023437,16.156250,0.80,0,0.132812
2023619,4:35:6,3.90,17,16.039062,16.164062,0.81,0,0.125000
2023619,4:35:7,3.91,17,16.054687,16.171875,0.82,0,0.117188
2023619,4:35:8,3.91,17,16.062500,16.171875,0.84,0,0.109375
2023619,4:35:9,3.91,17,16.070312,16.171875,0.85,0,0.101563
2023619,4:35:10,3.91,17,16.078125,16.179687,0.85,0,0.101563
2023619,4:35:11,3.91,17,16.085937,16.179687,0.86,0,0.093750
2023619,4:35:12,3.90,17,16.093750,16.179687,0.87,0,0.085937
2023619,4:35:13,3.91,17,16.093750,16.179687,0.87,0,0.085937
-----------------------------------------------------------------
                      heatratio average : 0.837

Lora payload : A00648FBEE21105307BF07BE78

2023619,4:55:18,3.91,17,15.414063,15.406250,99,0,0.007813
2023619,4:55:19,3.90,17,15.421875,15.414063,99,0,0.007813
2023619,4:55:20,3.91,17,15.429688,15.421875,99,0,0.007813
2023619,4:55:21,3.91,17,15.429688,15.421875,99,0,0.007813
2023619,4:55:22,3.91,17,15.429688,15.429688,99,0,0.000000
2023619,4:55:23,3.91,17,15.437500,15.429688,99,0,0.007813
2023619,4:55:24,3.91,17,15.437500,15.429688,99,0,0.007813
2023619,4:55:25,3.91,17,15.437500,15.429688,99,0,0.007813
2023619,4:55:26,3.90,17,15.437500,15.429688,99,0,0.007813
2023619,4:55:27,3.91,17,15.437500,15.437500,99,0,0.000000
-----------------------------------------------------------------
2023619,4:55:28,3.86,17,15.445313,15.437500,99,1,0.007813
2023619,4:55:29,3.85,17,15.445313,15.437500,99,1,0.007813
2023619,4:55:30,3.85,17,15.445313,15.437500,99,1,0.007813
2023619,4:55:31,3.84,17,15.445313,15.437500,99,1,0.007813
-----------------------------------------------------------------
2023619,4:56:33,3.91,17,15.960938,16.093750,0.79,0,0.132812
2023619,4:56:34,3.90,17,15.960938,16.085937,0.80,0,0.125000
2023619,4:56:35,3.91,17,15.976563,16.101562,0.81,0,0.125000
2023619,4:56:36,3.90,17,15.984375,16.101562,0.82,0,0.117188
2023619,4:56:37,3.91,17,16.000000,16.109375,0.83,0,0.109375
2023619,4:56:38,3.90,17,16.007812,16.109375,0.84,0,0.101563
2023619,4:56:39,3.91,17,16.007812,16.109375,0.84,0,0.101563
2023619,4:56:40,3.90,17,16.015625,16.117187,0.84,0,0.101563
2023619,4:56:41,3.91,17,16.023437,16.117187,0.86,0,0.093750
2023619,4:56:42,3.90,17,16.031250,16.117187,0.87,0,0.085937
-----------------------------------------------------------------
                      heatratio average : 0.830

Lora payload : A00648FC3EB1105207B707B678

2023619,5:16:47,3.91,17,15.335938,15.328125,99,0,0.007813
2023619,5:16:48,3.91,17,15.343750,15.335938,99,0,0.007813
2023619,5:16:49,3.91,17,15.343750,15.335938,99,0,0.007813
2023619,5:16:50,3.91,17,15.351563,15.343750,99,0,0.007813
2023619,5:16:51,3.90,17,15.351563,15.343750,99,0,0.007813
2023619,5:16:52,3.91,17,15.351563,15.343750,99,0,0.007813
