SW Version : 2.20
HW Version : 2
Date,Time,Battery_Voltage,Current_Setting,TempSense1,TempSens2,HeatRatio,Heater_Status,Delta_Temperature(debug_only)
Heatratio = (TS1-TS1_baseline_mean)/(TS2-TS2_baseline_mean)
202373,4:4:38,4.19,17,15.289063,15.289063,99,0,0.000000
202373,4:4:39,4.18,17,15.296875,15.296875,99,0,0.000000
202373,4:4:40,4.18,17,15.296875,15.296875,99,0,0.000000
202373,4:4:41,4.19,17,15.296875,15.304688,99,0,0.007813
202373,4:4:42,4.18,17,15.304688,15.304688,99,0,0.000000
202373,4:4:43,4.18,17,15.304688,15.312500,99,0,0.007813
202373,4:4:44,4.18,17,15.304688,15.312500,99,0,0.007813
202373,4:4:45,4.18,17,15.312500,15.312500,99,0,0.000000
202373,4:4:46,4.19,17,15.312500,15.312500,99,0,0.000000
202373,4:4:47,4.18,17,15.312500,15.320313,99,0,0.007813
-----------------------------------------------------------------
202373,4:4:48,4.13,17,15.312500,15.320313,99,1,0.007813
202373,4:4:49,4.12,17,15.312500,15.320313,99,1,0.007813
202373,4:4:50,4.12,17,15.320313,15.320313,99,1,0.000000
202373,4:4:51,4.12,17,15.320313,15.320313,99,1,0.000000
-----------------------------------------------------------------
202373,4:5:54,4.18,17,15.867188,16.031250,0.78,0,0.164062
202373,4:5:54,4.18,17,15.875000,16.031250,0.79,0,0.156250
202373,4:5:55,4.18,17,15.882813,16.046875,0.78,0,0.164062
202373,4:5:56,4.18,17,15.898438,16.046875,0.80,0,0.148437
202373,4:5:57,4.18,17,15.906250,16.054687,0.81,0,0.148437
202373,4:5:58,4.19,17,15.914063,16.054687,0.82,0,0.140625
202373,4:5:59,4.18,17,15.921875,16.062500,0.82,0,0.140625
202373,4:6:0,4.18,17,15.929688,16.062500,0.83,0,0.132812
202373,4:6:1,4.18,17,15.937500,16.062500,0.84,0,0.125000
202373,4:6:2,4.18,17,15.945313,16.062500,0.85,0,0.117188
-----------------------------------------------------------------
                      heatratio average : 0.811

Lora payload : A0064A22D0B1105107A607A794

202373,4:26:7,4.18,17,15.265625,15.257813,99,0,0.007813
202373,4:26:8,4.18,17,15.273438,15.257813,99,0,0.015625
202373,4:26:9,4.18,17,15.273438,15.265625,99,0,0.007813
202373,4:26:10,4.19,17,15.281250,15.273438,99,0,0.007813
202373,4:26:11,4.18,17,15.281250,15.273438,99,0,0.007813
202373,4:26:12,4.18,17,15.281250,15.273438,99,0,0.007813
202373,4:26:13,4.18,17,15.289063,15.273438,99,0,0.015625
