SW Version : 2.20
HW Version : 2
Date,Time,Battery_Voltage,Current_Setting,TempSense1,TempSens2,HeatRatio,Heater_Status,Delta_Temperature(debug_only)
Heatratio = (TS1-TS1_baseline_mean)/(TS2-TS2_baseline_mean)
2023717,4:8:53,3.95,17,7.312500,7.210937,99,0,0.101563
2023717,4:8:54,3.95,17,7.312500,7.218750,99,0,0.093750
2023717,4:8:55,3.95,17,7.312500,7.218750,99,0,0.093750
2023717,4:8:56,3.95,17,7.320312,7.226562,99,0,0.093750
2023717,4:8:57,3.95,17,7.320312,7.226562,99,0,0.093750
2023717,4:8:58,3.95,17,7.320312,7.226562,99,0,0.093750
2023717,4:8:59,3.95,17,7.328125,7.226562,99,0,0.101563
2023717,4:9:0,3.95,17,7.328125,7.234375,99,0,0.093750
2023717,4:9:1,3.94,17,7.328125,7.234375,99,0,0.093750
2023717,4:9:2,3.95,17,7.328125,7.234375,99,0,0.093750
-----------------------------------------------------------------
2023717,4:9:3,3.86,17,7.335937,7.234375,99,1,0.101563
2023717,4:9:4,3.84,17,7.335937,7.234375,99,1,0.101563
2023717,4:9:5,3.84,17,7.335937,7.234375,99,1,0.101563
2023717,4:9:6,3.84,17,7.335937,7.234375,99,1,0.101563
-----------------------------------------------------------------
2023717,4:10:8,3.94,17,7.742187,7.710937,0.87,0,0.031250
2023717,4:10:9,3.95,17,7.742187,7.710937,0.87,0,0.031250
2023717,4:10:10,3.95,17,7.757812,7.718750,0.89,0,0.039063
2023717,4:10:11,3.95,17,7.765625,7.726562,0.89,0,0.039063
2023717,4:10:12,3.95,17,7.773437,7.734375,0.89,0,0.039063
2023717,4:10:13,3.94,17,7.781250,7.734375,0.90,0,0.046875
2023717,4:10:14,3.95,17,7.789062,7.742187,0.91,0,0.046875
2023717,4:10:15,3.94,17,7.796875,7.742187,0.92,0,0.054687
2023717,4:10:16,3.95,17,7.804687,7.750000,0.92,0,0.054687
2023717,4:10:17,3.95,17,7.804687,7.757812,0.91,0,0.046875
-----------------------------------------------------------------
                      heatratio average : 0.896

Lora payload : A0064B4A30A1105903A9039C7C

2023717,4:25:37,3.95,17,7.359375,7.226562,99,0,0.132812
2023717,4:25:38,3.95,17,7.367187,7.234375,99,0,0.132812
2023717,4:25:39,3.95,17,7.367187,7.242187,99,0,0.125000
2023717,4:25:40,3.95,17,7.375000,7.242187,99,0,0.132812
2023717,4:25:41,3.95,17,7.375000,7.242187,99,0,0.132812
2023717,4:25:42,3.95,17,7.367187,7.250000,99,0,0.117188
2023717,4:25:43,3.94,17,7.375000,7.250000,99,0,0.125000
2023717,4:25:44,3.95,17,7.375000,7.242187,99,0,0.132812
2023717,4:25:45,3.95,17,7.375000,7.242187,99,0,0.132812
2023717,4:25:46,3.95,17,7.375000,7.250000,99,0,0.125000
-----------------------------------------------------------------
2023717,4:25:47,3.86,17,7.375000,7.250000,99,1,0.125000
2023717,4:25:48,3.85,17,7.375000,7.250000,99,1,0.125000
2023717,4:25:49,3.84,17,7.375000,7.250000,99,1,0.125000
2023717,4:25:50,3.84,17,7.375000,7.250000,99,1,0.125000
-----------------------------------------------------------------
2023717,4:26:52,3.95,17,7.734375,7.679687,0.83,0,0.054687
2023717,4:26:53,3.94,17,7.734375,7.679687,0.83,0,0.054687
2023717,4:26:54,3.95,17,7.750000,7.687500,0.85,0,0.062500
2023717,4:26:55,3.94,17,7.757812,7.695312,0.85,0,0.062500
2023717,4:26:56,3.95,17,7.765625,7.703125,0.86,0,0.062500
2023717,4:26:57,3.95,17,7.773437,7.703125,0.87,0,0.070312
2023717,4:26:58,3.94,17,7.781250,7.710937,0.88,0,0.070312
2023717,4:26:59,3.94,17,7.789062,7.710937,0.89,0,0.078125
2023717,4:27:0,3.95,17,7.789062,7.718750,0.88,0,0.070312
2023717,4:27:1,3.94,17,7.796875,7.718750,0.89,0,0.078125
-----------------------------------------------------------------
                      heatratio average : 0.863

Lora payload : A0064B4A6F61105603AF039F7C

2023717,4:42:30,3.95,17,7.523437,7.414062,99,0,0.109375
2023717,4:42:31,3.95,17,7.531250,7.414062,99,0,0.117188
2023717,4:42:32,3.95,17,7.539062,7.421875,99,0,0.117188
2023717,4:42:33,3.95,17,7.539062,7.421875,99,0,0.117188
2023717,4:42:34,3.95,17,7.539062,7.429687,99,0,0.109375
2023717,4:42:35,3.95,17,7.539062,7.429687,99,0,0.109375
2023717,4:42:36,3.95,17,7.546875,7.429687,99,0,0.117188
2023717,4:42:37,3.95,17,7.546875,7.429687,99,0,0.117188
2023717,4:42:38,3.95,17,7.546875,7.429687,99,0,0.117188
2023717,4:42:39,3.95,17,7.554687,7.437500,99,0,0.117188
-----------------------------------------------------------------
2023717,4:42:40,3.86,17,7.546875,7.437500,99,1,0.109375
2023717,4:42:41,3.84,17,7.546875,7.437500,99,1,0.109375
2023717,4:42:42,3.84,17,7.554687,7.437500,99,1,0.117188
2023717,4:42:43,3.84,17,7.554687,7.437500,99,1,0.117188
-----------------------------------------------------------------
2023717,4:43:46,3.95,17,7.945312,7.898437,0.86,0,0.046875
2023717,4:43:46,3.95,17,7.953125,7.906250,0.86,0,0.046875
2023717,4:43:47,3.94,17,7.953125,7.898437,0.87,0,0.054687
2023717,4:43:48,3.94,17,7.960937,7.906250,0.87,0,0.054687
2023717,4:43:49,3.94,17,7.968750,7.914062,0.88,0,0.054687
2023717,4:43:50,3.94,17,7.976562,7.921875,0.88,0,0.054687
2023717,4:43:51,3.95,17,7.984375,7.921875,0.89,0,0.062500
2023717,4:43:52,3.95,17,7.992187,7.929687,0.90,0,0.062500
2023717,4:43:53,3.94,17,8.000000,7.929687,0.91,0,0.070312
2023717,4:43:54,3.95,17,8.007813,7.929687,0.93,0,0.078125
-----------------------------------------------------------------
                      heatratio average : 0.885

Lora payload : A0064B4AAEB1105803C503B67C

2023717,4:59:23,3.94,17,7.390625,7.257812,99,0,0.132812
2023717,4:59:24,3.95,17,7.398437,7.257812,99,0,0.140625
2023717,4:59:25,3.94,17,7.398437,7.265625,99,0,0.132812
2023717,4:59:26,3.95,17,7.398437,7.273437,99,0,0.125000
2023717,4:59:27,3.94,17,7.406250,7.265625,99,0,0.140625
