SW Version : 2.20
HW Version : 2
Date,Time,Battery_Voltage,Current_Setting,TempSense1,TempSens2,HeatRatio,Heater_Status,Delta_Temperature(debug_only)
Heatratio = (TS1-TS1_baseline_mean)/(TS2-TS2_baseline_mean)
202375,4:3:36,4.19,17,10.125000,10.109375,99,0,0.015625
202375,4:3:37,4.19,17,10.132813,10.109375,99,0,0.023437
202375,4:3:38,4.19,17,10.125000,10.101563,99,0,0.023437
202375,4:3:39,4.19,17,10.125000,10.109375,99,0,0.015625
202375,4:3:40,4.19,17,10.125000,10.109375,99,0,0.015625
202375,4:3:41,4.18,17,10.125000,10.101563,99,0,0.023437
202375,4:3:42,4.19,17,10.125000,10.101563,99,0,0.023437
202375,4:3:43,4.19,17,10.125000,10.101563,99,0,0.023437
202375,4:3:44,4.19,17,10.125000,10.109375,99,0,0.015625
202375,4:3:45,4.19,17,10.125000,10.101563,99,0,0.023437
-----------------------------------------------------------------
202375,4:3:46,4.12,17,10.125000,10.109375,99,1,0.015625
202375,4:3:47,4.11,17,10.125000,10.101563,99,1,0.023437
202375,4:3:48,4.10,17,10.140625,10.109375,99,1,0.031250
202375,4:3:49,4.10,17,10.140625,10.109375,99,1,0.031250
-----------------------------------------------------------------
202375,4:4:52,4.19,17,10.835938,10.687500,1.22,0,0.148437
202375,4:4:52,4.19,17,10.835938,10.679688,1.24,0,0.156250
202375,4:4:53,4.18,17,10.843750,10.687500,1.23,0,0.156250
202375,4:4:54,4.19,17,10.843750,10.687500,1.23,0,0.156250
202375,4:4:55,4.18,17,10.851563,10.679688,1.26,0,0.171875
202375,4:4:56,4.19,17,10.851563,10.679688,1.26,0,0.171875
202375,4:4:57,4.19,17,10.859375,10.679688,1.28,0,0.179687
202375,4:4:58,4.19,17,10.859375,10.671875,1.30,0,0.187500
202375,4:4:59,4.19,17,10.859375,10.664063,1.31,0,0.195312
202375,4:5:0,4.18,17,10.859375,10.664063,1.31,0,0.195312
-----------------------------------------------------------------
                      heatratio average : 1.265

Lora payload : A0064A4CFCD1107E0510050D94

