SW Version : 2.20
HW Version : 2
Date,Time,Battery_Voltage,Current_Setting,TempSense1,TempSens2,HeatRatio,Heater_Status,Delta_Temperature(debug_only)
Heatratio = (TS1-TS1_baseline_mean)/(TS2-TS2_baseline_mean)
2023714,4:8:0,3.96,17,8.375000,8.085938,99,0,0.289063
2023714,4:8:1,3.97,17,8.382813,8.093750,99,0,0.289063
2023714,4:8:2,3.96,17,8.390625,8.093750,99,0,0.296875
2023714,4:8:3,3.97,17,8.390625,8.093750,99,0,0.296875
2023714,4:8:4,3.96,17,8.390625,8.101563,99,0,0.289063
2023714,4:8:5,3.97,17,8.390625,8.101563,99,0,0.289063
2023714,4:8:6,3.97,17,8.398438,8.101563,99,0,0.296875
2023714,4:8:7,3.96,17,8.398438,8.101563,99,0,0.296875
2023714,4:8:8,3.96,17,8.398438,8.109375,99,0,0.289063
2023714,4:8:9,3.97,17,8.398438,8.109375,99,0,0.289063
-----------------------------------------------------------------
2023714,4:8:10,3.88,17,8.398438,8.109375,99,1,0.289063
2023714,4:8:11,3.85,17,8.398438,8.109375,99,1,0.289063
2023714,4:8:12,3.86,17,8.398438,8.109375,99,1,0.289063
2023714,4:8:13,3.86,17,8.398438,8.109375,99,1,0.289063
-----------------------------------------------------------------
2023714,4:9:15,3.96,17,8.570313,8.328125,0.78,0,0.242187
2023714,4:9:16,3.97,17,8.570313,8.328125,0.78,0,0.242187
2023714,4:9:17,3.96,17,8.578125,8.328125,0.82,0,0.250000
2023714,4:9:18,3.97,17,8.585938,8.335938,0.82,0,0.250000
2023714,4:9:19,3.97,17,8.593750,8.335938,0.85,0,0.257813
2023714,4:9:20,3.97,17,8.593750,8.343750,0.83,0,0.250000
2023714,4:9:21,3.96,17,8.601563,8.343750,0.86,0,0.257813
2023714,4:9:22,3.96,17,8.601563,8.351563,0.83,0,0.250000
2023714,4:9:23,3.97,17,8.601563,8.351563,0.83,0,0.250000
2023714,4:9:24,3.96,17,8.609375,8.351563,0.86,0,0.257813
-----------------------------------------------------------------
                      heatratio average : 0.827

Lora payload : A0064B0AE55110520432040C7E

2023714,4:24:44,3.97,17,8.382813,8.054688,99,0,0.328125
2023714,4:24:45,3.96,17,8.390625,8.062500,99,0,0.328125
2023714,4:24:46,3.97,17,8.390625,8.070313,99,0,0.320313
2023714,4:24:47,3.96,17,8.398438,8.070313,99,0,0.328125
2023714,4:24:48,3.97,17,8.398438,8.070313,99,0,0.328125
2023714,4:24:49,3.96,17,8.398438,8.078125,99,0,0.320313
2023714,4:24:50,3.97,17,8.398438,8.078125,99,0,0.320313
2023714,4:24:51,3.97,17,8.406250,8.070313,99,0,0.335938
2023714,4:24:52,3.96,17,8.398438,8.078125,99,0,0.320313
2023714,4:24:53,3.97,17,8.406250,8.078125,99,0,0.328125
-----------------------------------------------------------------
2023714,4:24:54,3.88,17,8.406250,8.078125,99,1,0.328125
2023714,4:24:55,3.86,17,8.398438,8.078125,99,1,0.320313
2023714,4:24:56,3.86,17,8.406250,8.078125,99,1,0.328125
2023714,4:24:57,3.85,17,8.406250,8.078125,99,1,0.328125
-----------------------------------------------------------------
2023714,4:25:59,3.97,17,8.570313,8.289063,0.80,0,0.281250
2023714,4:26:0,3.97,17,8.570313,8.281250,0.83,0,0.289063
2023714,4:26:1,3.96,17,8.578125,8.289063,0.83,0,0.289063
2023714,4:26:2,3.97,17,8.578125,8.296875,0.80,0,0.281250
2023714,4:26:3,3.96,17,8.585938,8.304688,0.81,0,0.281250
2023714,4:26:4,3.97,17,8.593750,8.304688,0.84,0,0.289063
2023714,4:26:5,3.97,17,8.593750,8.304688,0.84,0,0.289063
2023714,4:26:6,3.96,17,8.601563,8.312500,0.85,0,0.289063
2023714,4:26:7,3.96,17,8.601563,8.312500,0.85,0,0.289063
2023714,4:26:8,3.97,17,8.601563,8.312500,0.85,0,0.289063
-----------------------------------------------------------------
                      heatratio average : 0.829

Lora payload : A0064B0B24111052043204097E

2023714,4:41:13,3.96,17,8.328125,8.007813,99,0,0.320313
2023714,4:41:14,3.96,17,8.335938,8.007813,99,0,0.328125
2023714,4:41:15,3.96,17,8.343750,8.015625,99,0,0.328125
2023714,4:41:16,3.96,17,8.343750,8.015625,99,0,0.328125
2023714,4:41:17,3.96,17,8.343750,8.015625,99,0,0.328125
2023714,4:41:18,3.96,17,8.343750,8.023438,99,0,0.320313
2023714,4:41:19,3.97,17,8.351563,8.023438,99,0,0.328125
2023714,4:41:20,3.97,17,8.351563,8.023438,99,0,0.328125
2023714,4:41:21,3.96,17,8.351563,8.023438,99,0,0.328125
2023714,4:41:22,3.97,17,8.351563,8.023438,99,0,0.328125
-----------------------------------------------------------------
2023714,4:41:23,3.88,17,8.351563,8.023438,99,1,0.328125
2023714,4:41:24,3.86,17,8.351563,8.031250,99,1,0.320313
2023714,4:41:25,3.85,17,8.351563,8.023438,99,1,0.328125
2023714,4:41:26,3.85,17,8.359375,8.031250,99,1,0.328125
-----------------------------------------------------------------
2023714,4:42:28,3.97,17,8.523438,8.242188,0.80,0,0.281250
2023714,4:42:29,3.96,17,8.531250,8.250000,0.80,0,0.281250
2023714,4:42:30,3.96,17,8.531250,8.242188,0.83,0,0.289063
2023714,4:42:31,3.97,17,8.531250,8.250000,0.80,0,0.281250
2023714,4:42:32,3.96,17,8.531250,8.257813,0.78,0,0.273438
2023714,4:42:33,3.96,17,8.539063,8.250000,0.84,0,0.289063
2023714,4:42:34,3.97,17,8.539063,8.257813,0.81,0,0.281250
2023714,4:42:35,3.96,17,8.546875,8.257813,0.84,0,0.289063
2023714,4:42:36,3.96,17,8.546875,8.257813,0.84,0,0.289063
2023714,4:42:37,3.97,17,8.546875,8.265625,0.82,0,0.281250
-----------------------------------------------------------------
                      heatratio average : 0.817

Lora payload : A0064B0B61E11051042C04027E

2023714,4:57:57,3.97,17,8.273438,7.953125,99,0,0.320313
2023714,4:57:58,3.96,17,8.281250,7.953125,99,0,0.328125
2023714,4:57:59,3.97,17,8.289063,7.960937,99,0,0.328125
2023714,4:58:0,3.97,17,8.289063,7.960937,99,0,0.328125
2023714,4:58:1,3.97,17,8.289063,7.968750,99,0,0.320313
2023714,4:58:2,3.97,17,8.289063,7.968750,99,0,0.320313
2023714,4:58:3,3.97,17,8.296875,7.968750,99,0,0.328125
2023714,4:58:4,3.97,17,8.296875,7.968750,99,0,0.328125
2023714,4:58:5,3.97,17,8.289063,7.968750,99,0,0.320313
2023714,4:58:6,3.96,17,8.296875,7.968750,99,0,0.328125
-----------------------------------------------------------------
2023714,4:58:7,3.88,17,8.296875,7.968750,99,1,0.328125
2023714,4:58:8,3.85,17,8.296875,7.968750,99,1,0.328125
2023714,4:58:9,3.86,17,8.296875,7.976562,99,1,0.320313
2023714,4:58:10,3.85,17,8.296875,7.976562,99,1,0.320313
-----------------------------------------------------------------
2023714,4:59:12,3.96,17,8.468750,8.195313,0.78,0,0.273438
2023714,4:59:13,3.96,17,8.484375,8.210938,0.79,0,0.273438
2023714,4:59:14,3.96,17,8.476563,8.203125,0.78,0,0.273438
2023714,4:59:15,3.96,17,8.476563,8.203125,0.78,0,0.273438
2023714,4:59:16,3.96,17,8.484375,8.210938,0.79,0,0.273438
