SW Version : 2.10
HW Version : 1
Date,Time,Battery_Voltage,Current_Setting,TempSense1,TempSens2,HeatRatio,Heater_Status,Delta_Temperature(debug_only)
Heatratio = (TS1-TS1_baseline_mean)/(TS2-TS2_baseline_mean)
2023424,0:24:50,4.07,18,14.679688,14.632813,99,0,0.046875
2023424,0:24:51,4.06,18,14.687500,14.632813,99,0,0.054687
2023424,0:24:52,4.07,18,14.687500,14.640625,99,0,0.046875
2023424,0:24:53,4.06,18,14.695313,14.640625,99,0,0.054687
2023424,0:24:54,4.06,18,14.695313,14.640625,99,0,0.054687
2023424,0:24:55,4.06,18,14.695313,14.640625,99,0,0.054687
2023424,0:24:56,4.06,18,14.695313,14.640625,99,0,0.054687
2023424,0:24:57,4.07,18,14.695313,14.648438,99,0,0.046875
2023424,0:24:58,4.06,18,14.703125,14.648438,99,0,0.054687
2023424,0:24:59,4.07,18,14.703125,14.648438,99,0,0.054687
-----------------------------------------------------------------
2023424,0:25:0,4.01,18,14.703125,14.648438,99,1,0.054687
2023424,0:25:1,4.01,18,14.703125,14.656250,99,1,0.046875
2023424,0:25:2,4.00,18,14.703125,14.656250,99,1,0.046875
2023424,0:25:3,4.00,18,14.703125,14.648438,99,1,0.054687
-----------------------------------------------------------------
2023424,0:26:6,4.07,18,14.898438,14.804688,1.25,0,0.093750
2023424,0:26:7,4.06,18,14.898438,14.812500,1.20,0,0.085937
2023424,0:26:7,4.06,18,14.898438,14.804688,1.25,0,0.093750
2023424,0:26:8,4.06,18,14.898438,14.812500,1.20,0,0.085937
2023424,0:26:9,4.07,18,14.906250,14.812500,1.24,0,0.093750
2023424,0:26:10,4.07,18,14.906250,14.820313,1.19,0,0.085937
2023424,0:26:11,4.06,18,14.906250,14.820313,1.19,0,0.085937
2023424,0:26:12,4.06,18,14.906250,14.820313,1.19,0,0.085937
2023424,0:26:13,4.06,18,14.906250,14.820313,1.19,0,0.085937
2023424,0:26:14,4.07,18,14.914063,14.828125,1.18,0,0.085937
-----------------------------------------------------------------
                      heatratio average : 1.207

2023424,0:51:18,4.06,18,14.648438,14.601563,99,0,0.046875
2023424,0:51:19,4.07,18,14.648438,14.609375,99,0,0.039063
2023424,0:51:20,4.06,18,14.656250,14.617188,99,0,0.039063
2023424,0:51:21,4.06,18,14.656250,14.617188,99,0,0.039063
2023424,0:51:22,4.06,18,14.656250,14.617188,99,0,0.039063
2023424,0:51:23,4.07,18,14.664063,14.625000,99,0,0.039063
2023424,0:51:24,4.07,18,14.664063,14.625000,99,0,0.039063
2023424,0:51:25,4.07,18,14.664063,14.625000,99,0,0.039063
2023424,0:51:26,4.06,18,14.664063,14.625000,99,0,0.039063
2023424,0:51:27,4.07,18,14.664063,14.625000,99,0,0.039063
-----------------------------------------------------------------
2023424,0:51:28,4.01,18,14.664063,14.625000,99,1,0.039063
2023424,0:51:29,4.01,18,14.664063,14.632813,99,1,0.031250
2023424,0:51:30,4.00,18,14.671875,14.632813,99,1,0.039063
2023424,0:51:31,4.00,18,14.671875,14.632813,99,1,0.039063
-----------------------------------------------------------------
2023424,0:52:35,4.07,18,14.875000,14.789063,1.27,0,0.085937
2023424,0:52:36,4.06,18,14.875000,14.796875,1.21,0,0.078125
2023424,0:52:36,4.06,18,14.867188,14.789063,1.22,0,0.078125
2023424,0:52:37,4.06,18,14.867188,14.789063,1.22,0,0.078125
2023424,0:52:38,4.06,18,14.867188,14.796875,1.17,0,0.070312
2023424,0:52:39,4.07,18,14.875000,14.796875,1.21,0,0.078125
2023424,0:52:40,4.07,18,14.875000,14.796875,1.21,0,0.078125
2023424,0:52:41,4.06,18,14.875000,14.804688,1.16,0,0.070312
2023424,0:52:42,4.06,18,14.875000,14.796875,1.21,0,0.078125
2023424,0:52:43,4.06,18,14.875000,14.804688,1.16,0,0.070312
-----------------------------------------------------------------
                      heatratio average : 1.208

2023424,1:17:47,4.07,18,14.585938,14.539063,99,0,0.046875
2023424,1:17:48,4.06,18,14.593750,14.546875,99,0,0.046875
2023424,1:17:49,4.07,18,14.593750,14.554688,99,0,0.039063
2023424,1:17:50,4.06,18,14.593750,14.554688,99,0,0.039063
2023424,1:17:51,4.06,18,14.601563,14.554688,99,0,0.046875
2023424,1:17:52,4.06,18,14.601563,14.554688,99,0,0.046875
2023424,1:17:53,4.06,18,14.601563,14.562500,99,0,0.039063
2023424,1:17:54,4.06,18,14.601563,14.554688,99,0,0.046875
2023424,1:17:55,4.06,18,14.601563,14.562500,99,0,0.039063
2023424,1:17:56,4.06,18,14.601563,14.562500,99,0,0.039063
-----------------------------------------------------------------
2023424,1:17:57,4.00,18,14.609375,14.562500,99,1,0.046875
2023424,1:17:58,4.00,18,14.601563,14.562500,99,1,0.039063
2023424,1:17:59,4.01,18,14.609375,14.562500,99,1,0.046875
2023424,1:18:0,4.00,18,14.609375,14.570313,99,1,0.039063
-----------------------------------------------------------------
2023424,1:19:3,4.07,18,14.804688,14.710938,1.33,0,0.093750
2023424,1:19:4,4.06,18,14.812500,14.726563,1.25,0,0.085937
2023424,1:19:4,4.06,18,14.804688,14.718750,1.26,0,0.085937
