SW Version : 2.20
HW Version : 2
Date,Time,Battery_Voltage,Current_Setting,TempSense1,TempSens2,HeatRatio,Heater_Status,Delta_Temperature(debug_only)
Heatratio = (TS1-TS1_baseline_mean)/(TS2-TS2_baseline_mean)
2023714,4:10:35,3.99,17,8.960938,8.851563,99,0,0.109375
2023714,4:10:36,3.98,17,8.960938,8.851563,99,0,0.109375
2023714,4:10:37,3.99,17,8.960938,8.859375,99,0,0.101563
2023714,4:10:38,3.98,17,8.968750,8.859375,99,0,0.109375
2023714,4:10:39,3.98,17,8.968750,8.859375,99,0,0.109375
2023714,4:10:40,3.98,17,8.968750,8.867188,99,0,0.101563
2023714,4:10:41,3.99,17,8.976563,8.867188,99,0,0.109375
2023714,4:10:42,3.98,17,8.976563,8.867188,99,0,0.109375
2023714,4:10:43,3.99,17,8.976563,8.867188,99,0,0.109375
2023714,4:10:44,3.99,17,8.976563,8.867188,99,0,0.109375
-----------------------------------------------------------------
2023714,4:10:45,3.90,17,8.976563,8.867188,99,1,0.109375
2023714,4:10:46,3.88,17,8.976563,8.867188,99,1,0.109375
2023714,4:10:47,3.88,17,8.976563,8.867188,99,1,0.109375
2023714,4:10:48,3.88,17,8.976563,8.867188,99,1,0.109375
-----------------------------------------------------------------
2023714,4:11:51,3.98,17,9.203125,9.156250,0.79,0,0.046875
2023714,4:11:52,3.98,17,9.218750,9.171875,0.80,0,0.046875
2023714,4:11:52,3.98,17,9.210938,9.164063,0.80,0,0.046875
2023714,4:11:53,3.98,17,9.210938,9.164063,0.80,0,0.046875
2023714,4:11:54,3.98,17,9.218750,9.164063,0.82,0,0.054687
2023714,4:11:55,3.98,17,9.226563,9.171875,0.83,0,0.054687
2023714,4:11:56,3.98,17,9.226563,9.171875,0.83,0,0.054687
2023714,4:11:57,3.98,17,9.226563,9.171875,0.83,0,0.054687
2023714,4:11:58,3.98,17,9.234375,9.171875,0.85,0,0.062500
2023714,4:11:59,3.98,17,9.234375,9.179688,0.83,0,0.054687
-----------------------------------------------------------------
                      heatratio average : 0.819

Lora payload : A0064B0AEF011051047C046E80

2023714,4:27:29,3.98,17,8.843750,8.671875,99,0,0.171875
2023714,4:27:30,3.98,17,8.835938,8.671875,99,0,0.164062
2023714,4:27:31,3.98,17,8.843750,8.679688,99,0,0.164062
2023714,4:27:32,3.98,17,8.851563,8.679688,99,0,0.171875
2023714,4:27:33,3.98,17,8.843750,8.687500,99,0,0.156250
2023714,4:27:34,3.98,17,8.851563,8.687500,99,0,0.164062
2023714,4:27:35,3.98,17,8.851563,8.687500,99,0,0.164062
2023714,4:27:36,3.98,17,8.851563,8.687500,99,0,0.164062
2023714,4:27:37,3.98,17,8.851563,8.687500,99,0,0.164062
2023714,4:27:38,3.98,17,8.851563,8.687500,99,0,0.164062
-----------------------------------------------------------------
2023714,4:27:39,3.90,17,8.851563,8.687500,99,1,0.164062
2023714,4:27:40,3.89,17,8.859375,8.687500,99,1,0.171875
2023714,4:27:41,3.89,17,8.859375,8.687500,99,1,0.171875
2023714,4:27:42,3.89,17,8.851563,8.687500,99,1,0.164062
-----------------------------------------------------------------
2023714,4:28:45,3.99,17,9.078125,8.976563,0.78,0,0.101563
2023714,4:28:45,3.99,17,9.078125,8.976563,0.78,0,0.101563
2023714,4:28:46,3.98,17,9.070313,8.976563,0.76,0,0.093750
2023714,4:28:47,3.98,17,9.078125,8.976563,0.78,0,0.101563
2023714,4:28:48,3.98,17,9.078125,8.976563,0.78,0,0.101563
2023714,4:28:49,3.98,17,9.078125,8.984375,0.76,0,0.093750
2023714,4:28:50,3.98,17,9.085938,8.984375,0.79,0,0.101563
2023714,4:28:51,3.99,17,9.093750,8.984375,0.82,0,0.109375
2023714,4:28:52,3.99,17,9.093750,8.984375,0.82,0,0.109375
2023714,4:28:53,3.98,17,9.093750,8.984375,0.82,0,0.109375
-----------------------------------------------------------------
                      heatratio average : 0.790

Lora payload : A0064B0B2E61104E046C045780

2023714,4:44:13,3.98,17,8.656250,8.492188,99,0,0.164062
2023714,4:44:14,3.98,17,8.664063,8.500000,99,0,0.164062
2023714,4:44:15,3.98,17,8.664063,8.500000,99,0,0.164062
2023714,4:44:16,3.98,17,8.664063,8.507813,99,0,0.156250
2023714,4:44:17,3.98,17,8.671875,8.507813,99,0,0.164062
2023714,4:44:18,3.98,17,8.671875,8.507813,99,0,0.164062
2023714,4:44:19,3.98,17,8.671875,8.507813,99,0,0.164062
2023714,4:44:20,3.98,17,8.671875,8.507813,99,0,0.164062
2023714,4:44:21,3.99,17,8.671875,8.515625,99,0,0.156250
2023714,4:44:22,3.98,17,8.671875,8.515625,99,0,0.156250
-----------------------------------------------------------------
2023714,4:44:23,3.90,17,8.671875,8.515625,99,1,0.156250
2023714,4:44:24,3.89,17,8.671875,8.515625,99,1,0.156250
2023714,4:44:25,3.88,17,8.671875,8.515625,99,1,0.156250
2023714,4:44:26,3.89,17,8.671875,8.523438,99,1,0.148437
-----------------------------------------------------------------
2023714,4:45:29,3.98,17,8.898438,8.820313,0.73,0,0.078125
2023714,4:45:30,3.98,17,8.898438,8.820313,0.73,0,0.078125
2023714,4:45:30,3.98,17,8.898438,8.812500,0.75,0,0.085937
2023714,4:45:31,3.98,17,8.898438,8.812500,0.75,0,0.085937
2023714,4:45:32,3.98,17,8.906250,8.820313,0.76,0,0.085937
2023714,4:45:33,3.98,17,8.906250,8.828125,0.74,0,0.078125
2023714,4:45:34,3.98,17,8.914063,8.828125,0.76,0,0.085937
2023714,4:45:35,3.98,17,8.914063,8.828125,0.76,0,0.085937
2023714,4:45:36,3.98,17,8.914063,8.828125,0.76,0,0.085937
2023714,4:45:37,3.98,17,8.921875,8.828125,0.79,0,0.093750
-----------------------------------------------------------------
                      heatratio average : 0.755

Lora payload : A0064B0B6D21104B0455044080

2023714,5:0:42,3.99,17,8.726563,8.593750,99,0,0.132812
2023714,5:0:43,3.98,17,8.734375,8.601563,99,0,0.132812
2023714,5:0:44,3.99,17,8.734375,8.609375,99,0,0.125000
2023714,5:0:45,3.98,17,8.734375,8.609375,99,0,0.125000
2023714,5:0:46,3.98,17,8.742188,8.609375,99,0,0.132812
2023714,5:0:47,3.98,17,8.742188,8.617188,99,0,0.125000
2023714,5:0:48,3.98,17,8.742188,8.617188,99,0,0.125000
2023714,5:0:49,3.99,17,8.742188,8.617188,99,0,0.125000
2023714,5:0:50,3.99,17,8.742188,8.617188,99,0,0.125000
2023714,5:0:51,3.98,17,8.742188,8.617188,99,0,0.125000
-----------------------------------------------------------------
2023714,5:0:53,3.90,17,8.750000,8.617188,99,1,0.132812
2023714,5:0:54,3.89,17,8.750000,8.617188,99,1,0.132812
2023714,5:0:55,3.89,17,8.750000,8.617188,99,1,0.132812
2023714,5:0:56,3.89,17,8.750000,8.625000,99,1,0.125000
-----------------------------------------------------------------
2023714,5:1:58,3.98,17,8.992188,8.945313,0.76,0,0.046875
2023714,5:1:58,3.98,17,8.984375,8.937500,0.75,0,0.046875
2023714,5:1:59,3.98,17,8.992188,8.945313,0.76,0,0.046875
2023714,5:2:0,3.98,17,9.000000,8.945313,0.78,0,0.054687
2023714,5:2:1,3.98,17,9.007813,8.953125,0.79,0,0.054687
2023714,5:2:2,3.99,17,9.007813,8.953125,0.79,0,0.054687
2023714,5:2:3,3.98,17,9.015625,8.953125,0.81,0,0.062500
2023714,5:2:4,3.99,17,9.015625,8.960938,0.79,0,0.054687
2023714,5:2:5,3.98,17,9.023438,8.960938,0.81,0,0.062500
2023714,5:2:6,3.98,17,9.023438,8.968750,0.80,0,0.054687
-----------------------------------------------------------------
                      heatratio average : 0.784

Lora payload : A0064B0BAAF1104E045E044E7F

2023714,5:17:11,3.98,17,8.890625,8.726563,99,0,0.164062
2023714,5:17:12,3.99,17,8.898438,8.734375,99,0,0.164062
2023714,5:17:13,3.98,17,8.898438,8.742188,99,0,0.156250
2023714,5:17:14,3.99,17,8.898438,8.742188,99,0,0.156250
2023714,5:17:15,3.98,17,8.906250,8.742188,99,0,0.164062
2023714,5:17:16,3.98,17,8.906250,8.750000,99,0,0.156250
2023714,5:17:17,3.98,17,8.906250,8.750000,99,0,0.156250
2023714,5:17:18,3.98,17,8.906250,8.750000,99,0,0.156250
2023714,5:17:19,3.98,17,8.906250,8.750000,99,0,0.156250
2023714,5:17:20,3.98,17,8.906250,8.750000,99,0,0.156250
-----------------------------------------------------------------
2023714,5:17:22,3.90,17,8.906250,8.750000,99,1,0.156250
2023714,5:17:23,3.88,17,8.906250,8.750000,99,1,0.156250
2023714,5:17:24,3.88,17,8.914063,8.750000,99,1,0.164062
2023714,5:17:25,3.88,17,8.914063,8.750000,99,1,0.164062
-----------------------------------------------------------------
2023714,5:18:27,3.98,17,9.125000,9.031250,0.77,0,0.093750
2023714,5:18:27,3.98,17,9.125000,9.031250,0.77,0,0.093750
2023714,5:18:28,3.98,17,9.125000,9.039063,0.75,0,0.085937
2023714,5:18:29,3.98,17,9.132813,9.039063,0.78,0,0.093750
2023714,5:18:30,3.98,17,9.140625,9.046875,0.79,0,0.093750
2023714,5:18:31,3.98,17,9.148438,9.046875,0.81,0,0.101563
2023714,5:18:32,3.98,17,9.148438,9.046875,0.81,0,0.101563
