SW Version : 2.20
HW Version : 2
Date,Time,Battery_Voltage,Current_Setting,TempSense1,TempSens2,HeatRatio,Heater_Status,Delta_Temperature(debug_only)
Heatratio = (TS1-TS1_baseline_mean)/(TS2-TS2_baseline_mean)
2023713,4:3:57,4.00,17,8.828125,8.742188,99,0,0.085937
2023713,4:3:58,4.00,17,8.835938,8.750000,99,0,0.085937
2023713,4:3:59,4.01,17,8.835938,8.757813,99,0,0.078125
2023713,4:4:0,4.00,17,8.843750,8.757813,99,0,0.085937
2023713,4:4:1,4.00,17,8.843750,8.757813,99,0,0.085937
2023713,4:4:2,4.01,17,8.843750,8.765625,99,0,0.078125
2023713,4:4:3,3.99,17,8.843750,8.765625,99,0,0.078125
2023713,4:4:4,4.01,17,8.843750,8.765625,99,0,0.078125
2023713,4:4:5,4.00,17,8.851563,8.765625,99,0,0.085937
2023713,4:4:6,4.00,17,8.851563,8.765625,99,0,0.085937
-----------------------------------------------------------------
2023713,4:4:7,3.92,17,8.851563,8.773438,99,1,0.078125
2023713,4:4:8,3.91,17,8.851563,8.773438,99,1,0.078125
2023713,4:4:9,3.90,17,8.851563,8.773438,99,1,0.078125
2023713,4:4:10,3.90,17,8.851563,8.773438,99,1,0.078125
-----------------------------------------------------------------
2023713,4:5:13,4.00,17,9.109375,9.093750,0.80,0,0.015625
2023713,4:5:15,4.00,17,9.132813,9.109375,0.83,0,0.023437
2023713,4:5:15,4.00,17,9.132813,9.109375,0.83,0,0.023437
2023713,4:5:16,4.00,17,9.125000,9.101563,0.83,0,0.023437
2023713,4:5:17,4.00,17,9.125000,9.101563,0.83,0,0.023437
2023713,4:5:18,4.00,17,9.132813,9.109375,0.83,0,0.023437
2023713,4:5:19,4.00,17,9.132813,9.109375,0.83,0,0.023437
2023713,4:5:20,4.00,17,9.132813,9.109375,0.83,0,0.023437
2023713,4:5:21,4.00,17,9.140625,9.109375,0.85,0,0.031250
2023713,4:5:22,4.00,17,9.140625,9.109375,0.85,0,0.031250
-----------------------------------------------------------------
                      heatratio average : 0.831

Lora payload : A0064AF5BE311053046B046181

2023713,4:20:28,4.00,17,9.109375,8.976563,99,0,0.132812
