SW Version : 2.20
HW Version : 2
Date,Time,Battery_Voltage,Current_Setting,TempSense1,TempSens2,HeatRatio,Heater_Status,Delta_Temperature(debug_only)
Heatratio = (TS1-TS1_baseline_mean)/(TS2-TS2_baseline_mean)
2023710,4:10:12,4.05,17,1.453125,1.429688,99,0,0.023437
2023710,4:10:13,4.06,17,1.460938,1.437500,99,0,0.023437
2023710,4:10:14,4.06,17,1.460938,1.437500,99,0,0.023437
2023710,4:10:15,4.05,17,1.460938,1.445313,99,0,0.015625
2023710,4:10:16,4.06,17,1.468750,1.445313,99,0,0.023437
2023710,4:10:17,4.06,17,1.468750,1.445313,99,0,0.023437
2023710,4:10:18,4.05,17,1.468750,1.445313,99,0,0.023437
2023710,4:10:19,4.06,17,1.468750,1.445313,99,0,0.023437
2023710,4:10:20,4.05,17,1.468750,1.445313,99,0,0.023437
2023710,4:10:21,4.06,17,1.476563,1.453125,99,0,0.023437
-----------------------------------------------------------------
2023710,4:10:23,3.95,17,1.476563,1.453125,99,1,0.023437
2023710,4:10:24,3.91,17,1.476563,1.445313,99,1,0.031250
2023710,4:10:25,3.91,17,1.476563,1.453125,99,1,0.023437
2023710,4:10:26,3.91,17,1.476563,1.453125,99,1,0.023437
-----------------------------------------------------------------
2023710,4:11:28,4.05,17,1.710938,1.757813,0.78,0,0.046875
2023710,4:11:28,4.06,17,1.703125,1.757813,0.75,0,0.054687
2023710,4:11:29,4.06,17,1.710938,1.757813,0.78,0,0.046875
2023710,4:11:30,4.05,17,1.718750,1.765625,0.78,0,0.046875
2023710,4:11:31,4.06,17,1.726563,1.765625,0.81,0,0.039063
2023710,4:11:32,4.05,17,1.726563,1.773438,0.79,0,0.046875
2023710,4:11:33,4.06,17,1.726563,1.773438,0.79,0,0.046875
2023710,4:11:34,4.05,17,1.734375,1.773438,0.81,0,0.039063
2023710,4:11:35,4.06,17,1.734375,1.773438,0.81,0,0.039063
2023710,4:11:36,4.05,17,1.734375,1.781250,0.79,0,0.046875
-----------------------------------------------------------------
                      heatratio average : 0.791

Lora payload : A0064AB68D91104F00BB00B887

2023710,4:27:6,4.05,17,1.523438,1.460938,99,0,0.062500
2023710,4:27:7,4.06,17,1.531250,1.468750,99,0,0.062500
2023710,4:27:8,4.05,17,1.539063,1.468750,99,0,0.070312
2023710,4:27:9,4.06,17,1.546875,1.476563,99,0,0.070312
2023710,4:27:10,4.05,17,1.546875,1.476563,99,0,0.070312
2023710,4:27:11,4.06,17,1.546875,1.476563,99,0,0.070312
2023710,4:27:12,4.05,17,1.546875,1.476563,99,0,0.070312
2023710,4:27:13,4.06,17,1.546875,1.484375,99,0,0.062500
