SW Version : 2.20
HW Version : 2
Date,Time,Battery_Voltage,Current_Setting,TempSense1,TempSens2,HeatRatio,Heater_Status,Delta_Temperature(debug_only)
Heatratio = (TS1-TS1_baseline_mean)/(TS2-TS2_baseline_mean)
202372,13:31:48,4.17,17,34.335937,25.015625,99,0,9.320313
202372,13:31:49,4.17,17,34.390625,25.046875,99,0,9.343750
202372,13:31:50,4.18,17,34.437500,25.046875,99,0,9.390625
202372,13:31:51,4.18,17,34.492187,25.046875,99,0,9.445313
202372,13:31:52,4.17,17,34.539062,25.054687,99,0,9.484375
202372,13:31:53,4.17,17,34.585937,25.039062,99,0,9.546875
202372,13:31:54,4.17,17,34.625000,25.070312,99,0,9.554688
202372,13:31:55,4.17,17,34.664062,25.070312,99,0,9.593750
202372,13:31:56,4.17,17,34.703125,25.085937,99,0,9.617188
202372,13:31:57,4.17,17,34.742187,25.085937,99,0,9.656250
-----------------------------------------------------------------
202372,13:31:58,4.14,17,34.773437,25.140625,99,1,9.632813
202372,13:31:59,4.14,17,34.796875,25.156250,99,1,9.640625
202372,13:32:0,4.14,17,34.804687,25.179687,99,1,9.625000
202372,13:32:1,4.14,17,34.734375,25.117187,99,1,9.617188
-----------------------------------------------------------------
202372,13:34:42,4.12,17,20.531250,20.523437,0.44,0,0.007813
202372,13:34:42,4.11,17,20.523437,20.515625,0.43,0,0.007813
202372,13:34:43,4.11,17,20.523437,20.515625,0.43,0,0.007813
202372,13:34:44,4.11,17,20.523437,20.515625,0.43,0,0.007813
202372,13:34:45,4.12,17,20.523437,20.515625,0.43,0,0.007813
202372,13:34:46,4.11,17,20.515625,20.507812,0.43,0,0.007813
202372,13:34:47,4.11,17,20.507812,20.500000,0.42,0,0.007813
202372,13:34:48,4.12,17,20.500000,20.492187,0.41,0,0.007813
202372,13:34:49,4.11,17,20.492187,20.484375,0.40,0,0.007813
202372,13:34:50,4.11,17,20.492187,20.476562,0.40,0,0.015625
-----------------------------------------------------------------
                      heatratio average : 0.424

Lora payload : A0064A160DB1102A0A2609FF8C

202372,13:55:18,4.11,17,19.671875,19.882812,99,0,0.210937
202372,13:55:19,4.11,17,19.671875,19.890625,99,0,0.218750
202372,13:55:20,4.11,17,19.679687,19.890625,99,0,0.210937
202372,13:55:21,4.11,17,19.679687,19.898437,99,0,0.218750
202372,13:55:22,4.11,17,19.679687,19.898437,99,0,0.218750
202372,13:55:23,4.11,17,19.679687,19.898437,99,0,0.218750
202372,13:55:24,4.11,17,19.679687,19.898437,99,0,0.218750
202372,13:55:25,4.11,17,19.679687,19.906250,99,0,0.226562
202372,13:55:26,4.11,17,19.679687,19.898437,99,0,0.218750
202372,13:55:27,4.11,17,19.679687,19.906250,99,0,0.226562
-----------------------------------------------------------------
202372,13:55:28,4.05,17,19.679687,19.906250,99,1,0.226562
202372,13:55:29,4.06,17,19.679687,19.906250,99,1,0.226562
202372,13:55:30,4.05,17,19.679687,19.906250,99,1,0.226562
202372,13:55:31,4.06,17,19.679687,19.914062,99,1,0.234375
-----------------------------------------------------------------
202372,13:56:34,4.11,17,20.203125,20.570312,0.78,0,0.367188
202372,13:56:34,4.10,17,20.203125,20.570312,0.78,0,0.367188
202372,13:56:35,4.11,17,20.210937,20.570312,0.79,0,0.359375
202372,13:56:36,4.11,17,20.218750,20.570312,0.80,0,0.351563
202372,13:56:37,4.11,17,20.226562,20.578125,0.81,0,0.351563
